ST_CASE,DAY_WEEK,HOUR,BODY_TYP,FATAL_LEVEL,WEATHER,FATAL_COUNT,BODY_TYP2,STATE,SPEEDREL,MDRDSTRD,SPEEDREL2,MDRDSTRD2
170403,6,0,3,1,1,1,1,17,3,0,1,0
170404,2,1,4,1,1,1,1,17,0,99,0,0
170405,6,13,2,1,1,1,1,17,0,0,0,0
170411,7,6,4,1,1,1,1,17,0,0,0,0
170412,6,22,4,1,1,1,1,17,5,0,1,0
170416,1,16,4,1,1,1,1,17,4,198,1,1
170421,7,6,4,1,1,1,1,17,0,99,0,0
170423,3,13,4,1,1,1,1,17,0,0,0,0
170424,7,4,2,1,1,1,1,17,4,99,1,0
170428,3,15,3,1,1,1,1,17,0,99,0,0
170430,5,22,4,1,1,1,1,17,0,0,0,0
170431,5,18,4,1,1,1,1,17,0,99,0,0
170432,3,15,2,1,1,1,1,17,0,0,0,0
170438,2,9,4,1,1,1,1,17,0,5,0,1
170440,5,13,4,1,1,1,1,17,0,0,0,0
170442,4,11,4,1,1,1,1,17,0,0,0,0
170445,5,11,6,1,1,1,1,17,0,0,0,0
170446,2,13,4,1,2,1,1,17,0,198,0,1
170447,1,17,4,1,1,1,1,17,0,0,0,0
170452,4,10,4,1,1,1,1,17,0,0,0,0
170454,6,11,4,1,1,1,1,17,0,99,0,0
170457,4,19,4,1,1,1,1,17,4,0,1,0
170462,2,16,4,1,1,1,1,17,0,99,0,0
170465,3,16,4,1,1,1,1,17,0,198,0,1
170466,1,0,4,1,1,1,1,17,0,99,0,0
170469,5,15,6,1,1,1,1,17,0,0,0,0
170470,3,19,4,1,1,1,1,17,5,7,1,1
170472,7,23,4,1,1,1,1,17,0,99,0,0
170474,7,23,2,1,1,1,1,17,5,99,1,0
170475,1,17,6,1,1,1,1,17,0,0,0,0
170480,6,14,4,1,1,1,1,17,0,99,0,0
170482,2,22,4,1,1,1,1,17,3,99,1,0
170488,4,13,4,1,1,1,1,17,9,99,1,0
170495,4,11,4,1,1,1,1,17,0,0,0,0
170504,1,8,6,1,10,1,1,17,0,1,0,1
170505,6,15,4,1,1,1,1,17,0,0,0,0
170506,1,21,4,1,1,1,1,17,4,198,1,1
170512,6,20,4,1,1,1,1,17,5,99,1,0
170513,5,7,3,1,1,1,1,17,0,99,0,0
170515,2,19,5,1,1,1,1,17,4,0,1,0
170519,3,13,2,1,1,1,1,17,0,0,0,0
170527,3,18,1,1,1,1,1,17,0,0,0,0
170536,2,17,4,1,1,1,1,17,5,0,1,0
170538,7,8,6,1,1,1,1,17,3,0,1,0
170540,2,20,4,1,1,1,1,17,0,99,0,0
170543,3,16,4,1,2,1,1,17,0,198,0,1
170546,7,15,4,1,1,1,1,17,0,99,0,0
170547,6,19,9,1,1,1,1,17,3,0,1,0
170551,6,13,4,1,1,1,1,17,4,99,1,0
170555,7,12,4,1,1,1,1,17,3,99,1,0
170557,7,13,4,1,1,1,1,17,0,99,0,0
170559,4,14,4,1,1,1,1,17,18,0,1,0
170564,4,13,4,1,1,1,1,17,5,0,1,0
170565,6,19,2,1,1,1,1,17,0,0,0,0
170566,7,11,4,1,1,1,1,17,0,0,0,0
170568,7,3,4,1,1,1,1,17,0,99,0,0
170570,4,2,4,1,1,1,1,17,3,99,1,0
170573,2,22,6,1,1,1,1,17,3,0,1,0
170574,5,15,4,1,1,1,1,17,0,0,0,0
170579,4,15,6,1,1,1,1,17,0,2,0,1
170582,6,13,4,1,1,1,1,17,0,6,0,1
170586,3,10,4,1,1,1,1,17,0,0,0,0
170587,6,4,4,1,1,1,1,17,0,99,0,0
170588,7,8,4,1,10,1,1,17,0,0,0,0
170593,2,7,4,1,1,1,1,17,0,198,0,1
170597,6,19,4,1,1,1,1,17,5,0,1,0
170599,1,3,4,1,1,1,1,17,9,0,1,0
170600,1,22,4,1,1,1,1,17,0,99,0,0
170604,4,11,4,1,1,1,1,17,0,0,0,0
170606,7,14,4,1,1,1,1,17,0,0,0,0
170608,6,3,4,1,1,1,1,17,0,99,0,0
170609,6,18,4,1,1,1,1,17,0,1,0,1
170610,7,1,4,1,1,1,1,17,0,99,0,0
170615,4,8,4,1,1,1,1,17,0,99,0,0
170617,6,7,4,1,1,1,1,17,0,0,0,0
170619,1,21,5,1,1,1,1,17,5,0,1,0
170620,6,7,4,1,2,1,1,17,0,0,0,0
170621,4,3,4,1,1,1,1,17,0,198,0,1
170623,5,11,4,1,1,1,1,17,0,99,0,0
170625,4,19,6,1,1,1,1,17,0,1,0,1
170629,7,23,4,1,1,1,1,17,5,99,1,0
170632,1,2,4,1,1,1,1,17,5,0,1,0
170633,3,7,5,1,1,1,1,17,0,0,0,0
170634,3,17,5,1,1,1,1,17,0,0,0,0
170636,7,20,4,1,1,1,1,17,0,0,0,0
170644,3,19,4,1,1,1,1,17,3,99,1,0
170647,2,9,4,1,1,1,1,17,0,0,0,0
170651,4,7,4,1,1,1,1,17,0,198,0,1
170653,4,21,4,1,1,1,1,17,0,99,0,0
170655,1,2,4,1,1,1,1,17,0,99,0,0
170660,2,15,4,1,10,1,1,17,0,0,0,0
170663,3,7,4,1,1,1,1,17,4,99,1,0
170665,1,19,4,1,1,1,1,17,3,98,1,1
170670,3,17,4,1,1,1,1,17,0,99,0,0
170671,5,13,4,1,1,1,1,17,0,99,0,0
170672,1,10,4,1,1,1,1,17,0,198,0,1
170673,1,19,2,1,1,1,1,17,5,99,1,0
170679,7,4,4,1,2,1,1,17,0,99,0,0
170684,1,19,1,1,1,1,1,17,0,198,0,1
170687,1,21,4,1,1,1,1,17,0,99,0,0
170688,3,11,4,1,1,1,1,17,5,0,1,0
170690,7,3,4,1,1,1,1,17,6,297,1,1
170694,7,0,4,1,1,1,1,17,0,99,0,0
170702,1,11,4,1,1,1,1,17,0,99,0,0
170703,6,2,4,1,1,1,1,17,0,0,0,0
170706,1,23,4,1,1,1,1,17,0,99,0,0
170709,1,0,4,1,1,1,1,17,0,0,0,0
170711,5,18,4,1,1,1,1,17,0,99,0,0
170712,6,18,5,1,1,1,1,17,0,99,0,0
170715,7,3,4,1,1,1,1,17,0,99,0,0
170717,6,16,4,1,1,1,1,17,0,99,0,0
170724,4,10,2,1,2,1,1,17,4,99,1,0
170725,6,2,4,1,2,1,1,17,3,99,1,0
170730,2,18,4,1,1,1,1,17,0,99,0,0
170731,3,5,2,1,1,1,1,17,0,0,0,0
170744,2,15,6,1,1,1,1,17,9,99,1,0
170747,3,21,5,1,2,1,1,17,3,0,1,0
170749,6,15,4,1,1,1,1,17,3,0,1,0
170751,2,15,4,1,1,1,1,17,3,0,1,0
170753,5,10,4,1,1,1,1,17,0,99,0,0
170755,6,18,4,1,2,1,1,17,0,0,0,0
170756,1,19,4,1,1,1,1,17,0,0,0,0
170759,2,18,4,1,1,1,1,17,0,99,0,0
170763,3,16,4,1,1,1,1,17,0,99,0,0
170764,4,16,2,1,1,1,1,17,2,99,1,0
170765,7,17,4,1,1,1,1,17,0,0,0,0
170766,5,22,4,1,2,1,1,17,3,99,1,0
170771,1,17,4,1,1,1,1,17,0,0,0,0
170772,1,17,4,1,1,1,1,17,0,0,0,0
170775,5,9,4,1,1,1,1,17,0,0,0,0
170776,2,10,4,1,10,1,1,17,4,99,1,0
170778,2,12,4,1,2,1,1,17,0,99,0,0
170779,4,17,4,1,1,1,1,17,0,198,0,1
170783,1,6,4,1,1,1,1,17,3,99,1,0
170784,2,6,4,1,1,1,1,17,0,0,0,0
170785,6,10,2,1,1,1,1,17,0,99,0,0
170787,6,5,4,1,1,1,1,17,13,99,1,0
170790,6,22,3,1,2,1,1,17,4,99,1,0
170791,2,20,3,1,2,1,1,17,9,0,1,0
170793,3,20,4,1,2,1,1,17,0,0,0,0
170799,3,17,4,1,1,1,1,17,5,0,1,0
170801,4,5,4,1,5,1,1,17,0,0,0,0
170804,7,7,4,1,2,1,1,17,3,6,1,1
170805,2,5,4,1,1,1,1,17,0,0,0,0
170808,7,6,4,1,1,1,1,17,5,0,1,0
170809,4,12,4,1,1,1,1,17,0,99,0,0
170818,5,15,4,1,1,1,1,17,5,0,1,0
170819,6,9,4,1,1,1,1,17,4,0,1,0
170824,1,16,4,1,1,1,1,17,3,0,1,0
170825,7,23,6,1,1,1,1,17,0,0,0,0
170828,3,17,4,1,10,1,1,17,0,0,0,0
170833,5,15,4,1,1,1,1,17,0,0,0,0
170834,6,7,4,1,10,1,1,17,0,0,0,0
170839,5,17,4,1,1,1,1,17,0,0,0,0
170840,7,23,6,1,1,1,1,17,4,0,1,0
170845,1,23,4,1,1,1,1,17,3,0,1,0
170846,4,11,4,1,1,1,1,17,0,0,0,0
170853,7,13,4,1,1,1,1,17,0,0,0,0
170855,6,9,4,1,1,1,1,17,5,0,1,0
170856,1,22,2,1,1,1,1,17,5,0,1,0
170857,2,11,4,1,5,1,1,17,3,0,1,0
170860,4,15,4,1,10,1,1,17,0,0,0,0
170861,6,17,4,1,2,1,1,17,0,0,0,0
170862,1,21,4,1,2,1,1,17,9,0,1,0
170863,7,8,4,1,10,1,1,17,4,0,1,0
170867,2,16,4,1,2,1,1,17,4,0,1,0
170868,4,3,6,1,2,1,1,17,9,99,1,0
170870,5,11,4,1,1,1,1,17,3,0,1,0
170871,6,11,4,1,1,1,1,17,0,0,0,0
170874,1,13,4,1,2,1,1,17,4,0,1,0
170881,3,15,4,1,1,1,1,17,0,0,0,0
170882,5,21,4,1,1,1,1,17,3,0,1,0
170883,7,6,4,1,1,1,1,17,9,0,1,0
170888,3,13,4,1,1,1,1,17,5,0,1,0
170889,4,14,4,1,1,1,1,17,0,0,0,0
170890,2,2,4,1,1,1,1,17,4,0,1,0
170892,7,15,4,1,1,1,1,17,0,0,0,0
170894,5,23,4,1,1,1,1,17,0,0,0,0
170896,4,0,4,1,1,1,1,17,0,0,0,0
170897,5,9,5,1,1,1,1,17,0,0,0,0
170898,2,20,2,1,1,1,1,17,0,0,0,0
170899,1,2,4,1,1,1,1,17,3,0,1,0
170900,3,19,4,1,1,1,1,17,5,0,1,0
170906,4,7,4,1,1,1,1,17,0,0,0,0
170908,5,6,4,1,1,1,1,17,9,0,1,0
170911,5,1,4,1,1,1,1,17,3,0,1,0
170914,6,22,4,1,5,1,1,17,7,0,1,0
170918,2,17,4,1,1,1,1,17,0,0,0,0
170919,6,20,9,1,10,1,1,17,0,0,0,0
170920,5,16,4,1,1,1,1,17,0,0,0,0
170924,7,12,4,1,10,1,1,17,0,0,0,0
170925,6,8,4,1,10,1,1,17,0,0,0,0
170927,7,3,4,1,5,1,1,17,0,0,0,0
170928,2,9,4,1,2,1,1,17,0,0,0,0
170929,2,23,5,1,2,1,1,17,3,0,1,0
170932,6,23,2,1,1,1,1,17,0,0,0,0
170933,3,13,4,1,1,1,1,17,0,0,0,0
170935,7,1,4,1,1,1,1,17,9,0,1,0
170936,7,19,4,1,1,1,1,17,3,0,1,0
170940,1,16,6,1,1,1,1,17,0,0,0,0
170942,3,13,4,1,1,1,1,17,0,0,0,0
170944,6,5,4,1,1,1,1,17,4,0,1,0
170945,3,14,4,1,1,1,1,17,0,98,0,1
170948,3,15,4,1,1,1,1,17,0,0,0,0
170950,2,3,4,1,1,1,1,17,0,0,0,0
170955,3,22,4,1,2,1,1,17,3,0,1,0
170956,5,13,6,1,1,1,1,17,0,0,0,0
170960,4,17,4,1,1,1,1,17,0,0,0,0
170961,5,20,4,1,10,1,1,17,0,0,0,0
170965,6,4,4,1,1,1,1,17,3,0,1,0
170967,1,3,4,1,1,1,1,17,9,0,1,0
170968,6,16,4,1,1,1,1,17,0,0,0,0
170970,7,17,4,1,1,1,1,17,0,0,0,0
180001,5,1,4,1,1,1,1,18,0,0,0,0
180004,7,3,4,1,1,1,1,18,3,0,1,0
180007,4,16,4,1,4,1,1,18,0,15,0,1
180011,3,9,4,1,10,1,1,18,4,0,1,0
180012,5,9,4,1,1,1,1,18,3,0,1,0
180013,6,15,4,1,1,1,1,18,4,0,1,0
180015,5,5,4,1,1,1,1,18,0,0,0,0
180017,7,3,2,1,2,1,1,18,0,0,0,0
180018,7,17,4,1,1,1,1,18,0,0,0,0
180020,6,8,4,1,10,1,1,18,3,0,1,0
180021,4,18,4,1,10,1,1,18,0,10,0,1
180027,1,4,4,1,3,1,1,18,4,0,1,0
180030,3,1,4,1,1,1,1,18,0,0,0,0
180036,1,16,2,1,10,1,1,18,4,0,1,0
180038,4,15,4,1,1,1,1,18,0,0,0,0
180040,6,9,4,1,1,1,1,18,3,0,1,0
180041,6,22,2,1,1,1,1,18,0,0,0,0
180043,6,2,2,1,1,1,1,18,3,0,1,0
180044,5,13,4,1,10,1,1,18,0,0,0,0
180056,6,23,4,1,10,1,1,18,0,5,0,1
180059,7,19,4,1,1,1,1,18,0,0,0,0
180061,1,9,4,1,10,1,1,18,4,0,1,0
180064,4,9,4,1,1,1,1,18,0,0,0,0
180067,3,15,4,1,1,1,1,18,0,0,0,0
180069,1,18,4,1,2,1,1,18,0,0,0,0
180070,5,18,3,1,1,1,1,18,3,0,1,0
180072,3,19,3,1,1,1,1,18,3,0,1,0
180073,3,9,4,1,10,1,1,18,0,0,0,0
180075,2,20,2,1,10,1,1,18,0,0,0,0
180076,2,9,3,1,10,1,1,18,0,0,0,0
180079,5,12,4,1,1,1,1,18,3,0,1,0
180081,1,2,4,1,1,1,1,18,0,0,0,0
180084,7,9,2,1,4,1,1,18,0,0,0,0
180086,5,22,4,1,1,1,1,18,0,92,0,1
180087,5,23,4,1,1,1,1,18,0,0,0,0
180089,6,23,6,1,10,1,1,18,0,0,0,0
180095,1,5,1,1,1,1,1,18,0,0,0,0
180096,1,19,4,1,10,1,1,18,0,0,0,0
180097,5,20,4,1,1,1,1,18,0,0,0,0
180108,4,7,4,1,5,1,1,18,3,0,1,0
180112,7,15,4,1,1,1,1,18,0,0,0,0
180115,7,11,4,1,10,1,1,18,3,0,1,0
180120,1,16,6,1,1,1,1,18,0,3,0,1
180124,7,1,4,1,1,1,1,18,0,0,0,0
180127,4,17,4,1,10,1,1,18,0,0,0,0
180128,4,14,2,1,1,1,1,18,0,0,0,0
180129,4,10,6,1,10,1,1,18,0,0,0,0
180132,3,22,4,1,5,1,1,18,4,0,1,0
180134,5,7,4,1,2,1,1,18,0,0,0,0
180135,7,9,4,1,1,1,1,18,0,0,0,0
180136,1,3,4,1,1,1,1,18,3,0,1,0
180138,1,20,4,1,2,1,1,18,3,0,1,0
180143,2,21,4,1,1,1,1,18,3,0,1,0
180147,7,19,4,1,1,1,1,18,0,0,0,0
180155,4,12,4,1,1,1,1,18,0,0,0,0
180156,5,19,4,1,1,1,1,18,3,0,1,0
180160,5,14,4,1,10,1,1,18,0,0,0,0
180161,6,7,2,1,5,1,1,18,4,0,1,0
180162,7,11,4,1,10,1,1,18,0,0,0,0
180163,7,18,2,1,1,1,1,18,3,0,1,0
180166,7,16,4,1,10,1,1,18,0,0,0,0
180167,1,3,4,1,1,1,1,18,0,0,0,0
180168,7,21,4,1,1,1,1,18,0,0,0,0
180171,1,7,4,1,10,1,1,18,0,0,0,0
180172,2,21,4,1,10,1,1,18,4,1,1,1
180174,7,23,4,1,1,1,1,18,0,0,0,0
180175,6,17,4,1,1,1,1,18,0,0,0,0
180178,3,7,2,1,10,1,1,18,8,16,1,1
180179,3,14,4,1,1,1,1,18,0,0,0,0
180182,3,17,3,1,10,1,1,18,0,0,0,0
180185,5,14,2,1,1,1,1,18,0,0,0,0
180186,7,16,4,1,2,1,1,18,0,0,0,0
180191,3,7,4,1,1,1,1,18,0,0,0,0
180192,1,17,4,1,1,1,1,18,0,0,0,0
180193,3,21,2,1,1,1,1,18,4,0,1,0
180195,5,11,4,1,10,1,1,18,0,0,0,0
180200,4,17,4,1,1,1,1,18,0,0,0,0
180202,6,9,4,1,1,1,1,18,3,0,1,0
180209,1,2,4,1,1,1,1,18,0,0,0,0
180214,6,20,4,1,2,1,1,18,4,0,1,0
180221,6,14,2,1,1,1,1,18,0,0,0,0
180222,1,8,4,1,10,1,1,18,0,0,0,0
180225,1,21,4,1,1,1,1,18,0,0,0,0
180227,7,22,4,1,10,1,1,18,0,0,0,0
180229,2,6,4,1,10,1,1,18,3,0,1,0
180231,3,4,4,1,1,1,1,18,0,0,0,0
180232,2,7,4,1,1,1,1,18,0,0,0,0
180233,5,17,6,1,1,1,1,18,0,0,0,0
180236,7,3,4,1,1,1,1,18,3,0,1,0
180237,4,6,2,1,10,1,1,18,0,0,0,0
180240,3,10,2,1,1,1,1,18,0,0,0,0
180241,7,23,4,1,10,1,1,18,0,0,0,0
180242,3,7,4,1,10,1,1,18,0,0,0,0
180243,3,6,4,1,1,1,1,18,0,0,0,0
180246,7,15,4,1,1,1,1,18,0,0,0,0
180247,4,13,5,1,10,1,1,18,0,0,0,0
180248,5,1,4,1,1,1,1,18,0,0,0,0
180249,1,17,4,1,1,1,1,18,0,0,0,0
180250,6,23,4,1,1,1,1,18,0,0,0,0
180252,2,22,2,1,1,1,1,18,0,0,0,0
180254,6,13,4,1,1,1,1,18,3,0,1,0
180256,1,11,4,1,2,1,1,18,0,0,0,0
180258,7,22,4,1,1,1,1,18,3,0,1,0
180259,6,16,4,1,1,1,1,18,0,0,0,0
180262,2,14,4,1,1,1,1,18,0,0,0,0
180269,3,12,1,1,1,1,1,18,3,0,1,0
180270,4,14,2,1,10,1,1,18,0,0,0,0
180271,2,18,4,1,1,1,1,18,0,0,0,0
180275,7,23,4,1,1,1,1,18,0,0,0,0
180277,4,3,4,1,2,1,1,18,0,0,0,0
180279,5,17,4,1,1,1,1,18,0,0,0,0
180285,4,2,4,1,1,1,1,18,0,0,0,0
180296,7,22,5,1,10,1,1,18,0,1,0,1
180300,3,3,4,1,1,1,1,18,0,0,0,0
180301,4,7,4,1,1,1,1,18,0,0,0,0
180303,6,3,4,1,1,1,1,18,0,0,0,0
180305,7,0,4,1,1,1,1,18,0,0,0,0
180308,5,6,4,1,1,1,1,18,3,0,1,0
180309,3,13,6,1,2,1,1,18,0,0,0,0
180311,5,22,4,1,1,1,1,18,0,0,0,0
180312,2,20,4,1,1,1,1,18,3,0,1,0
180314,4,22,4,1,2,1,1,18,3,0,1,0
180315,5,21,4,1,1,1,1,18,0,0,0,0
180317,1,2,6,1,2,1,1,18,0,2,0,1
180319,4,1,4,1,2,1,1,18,0,0,0,0
180320,6,18,6,1,10,1,1,18,3,0,1,0
180326,2,0,4,1,1,1,1,18,0,0,0,0
180327,4,9,4,1,1,1,1,18,0,0,0,0
180329,6,0,4,1,1,1,1,18,3,0,1,0
180330,2,15,4,1,1,1,1,18,0,0,0,0
180331,1,11,4,1,10,1,1,18,0,0,0,0
180334,4,15,4,1,10,1,1,18,0,0,0,0
180338,6,16,2,1,2,1,1,18,0,0,0,0
180339,6,15,4,1,2,1,1,18,4,0,1,0
180342,2,13,4,1,2,1,1,18,4,0,1,0
180348,6,12,4,1,10,1,1,18,0,0,0,0
180349,7,0,6,1,10,1,1,18,0,0,0,0
180352,2,12,4,1,10,1,1,18,0,98,0,1
180356,6,13,4,1,2,1,1,18,0,0,0,0
180359,6,3,4,1,10,1,1,18,0,0,0,0
180362,1,11,4,1,1,1,1,18,0,0,0,0
180363,5,12,4,1,1,1,1,18,0,0,0,0
180368,3,20,4,1,10,1,1,18,3,0,1,0
180369,5,9,4,1,1,1,1,18,0,0,0,0
180370,6,14,4,1,1,1,1,18,3,0,1,0
180378,1,3,4,1,2,1,1,18,4,0,1,0
180379,2,21,4,1,10,1,1,18,0,0,0,0
180384,2,18,5,1,10,1,1,18,0,0,0,0
180389,7,8,2,1,1,1,1,18,3,0,1,0
180390,7,17,4,1,1,1,1,18,0,0,0,0
180397,1,1,4,1,1,1,1,18,0,0,0,0
180402,6,19,6,1,1,1,1,18,0,0,0,0
180403,4,17,4,1,2,1,1,18,3,0,1,0
180405,1,21,4,1,1,1,1,18,0,0,0,0
180408,3,17,4,1,1,1,1,18,0,1,0,1
180409,3,19,4,1,1,1,1,18,0,0,0,0
180413,7,0,3,1,1,1,1,18,3,0,1,0
180417,5,23,4,1,1,1,1,18,0,0,0,0
180420,2,22,4,1,1,1,1,18,0,0,0,0
180424,6,16,4,1,1,1,1,18,3,0,1,0
180425,1,12,4,1,1,1,1,18,0,0,0,0
180429,6,5,4,1,1,1,1,18,0,0,0,0
180434,1,21,4,1,1,1,1,18,0,0,0,0
180439,1,16,4,1,1,1,1,18,0,98,0,1
180441,4,11,4,1,1,1,1,18,0,0,0,0
180442,4,18,4,1,1,1,1,18,0,0,0,0
180443,5,15,6,1,10,1,1,18,0,0,0,0
180445,4,19,4,1,1,1,1,18,6,0,1,0
180446,2,15,4,1,2,1,1,18,0,0,0,0
180452,5,8,4,1,1,1,1,18,0,0,0,0
180455,6,22,4,1,1,1,1,18,3,0,1,0
180456,1,21,4,1,1,1,1,18,3,0,1,0
180465,4,7,4,1,10,1,1,18,0,0,0,0
180467,6,18,4,1,1,1,1,18,0,0,0,0
180470,1,16,6,1,1,1,1,18,0,0,0,0
180479,2,1,4,1,1,1,1,18,3,0,1,0
180480,4,14,4,1,1,1,1,18,0,0,0,0
180483,5,21,4,1,10,1,1,18,0,0,0,0
180486,5,10,4,1,1,1,1,18,0,0,0,0
180490,7,4,4,1,1,1,1,18,3,0,1,0
180491,7,16,4,1,1,1,1,18,0,0,0,0
180494,3,7,4,1,1,1,1,18,0,10,0,1
180501,7,2,4,1,1,1,1,18,0,0,0,0
180502,4,16,4,1,1,1,1,18,0,0,0,0
180503,5,0,6,1,5,1,1,18,3,0,1,0
180504,5,9,4,1,1,1,1,18,3,0,1,0
180505,1,2,4,1,1,1,1,18,3,0,1,0
180506,2,16,4,1,1,1,1,18,0,0,0,0
180507,5,21,4,1,1,1,1,18,3,0,1,0
180508,4,20,2,1,10,1,1,18,0,0,0,0
180510,6,19,4,1,10,1,1,18,3,0,1,0
180512,6,5,1,1,1,1,1,18,0,0,0,0
180513,4,23,4,1,1,1,1,18,0,0,0,0
180514,3,14,4,1,10,1,1,18,0,0,0,0
180519,4,5,4,1,1,1,1,18,0,0,0,0
180532,4,19,4,1,1,1,1,18,0,0,0,0
180536,7,2,4,1,10,1,1,18,0,0,0,0
180538,6,21,4,1,10,1,1,18,0,0,0,0
180540,4,6,4,1,1,1,1,18,3,0,1,0
180543,1,21,4,1,1,1,1,18,0,0,0,0
180544,4,13,4,1,1,1,1,18,0,0,0,0
180551,3,13,4,1,2,1,1,18,4,0,1,0
180555,4,13,4,1,1,1,1,18,0,0,0,0
180556,7,22,4,1,10,1,1,18,0,0,0,0
180558,6,21,4,1,1,1,1,18,0,0,0,0
180559,5,23,4,1,1,1,1,18,0,0,0,0
180560,4,23,4,1,1,1,1,18,3,0,1,0
180562,2,15,4,1,1,1,1,18,0,0,0,0
180565,3,14,4,1,2,1,1,18,0,0,0,0
180572,2,2,4,1,1,1,1,18,0,6,0,1
180573,4,16,1,1,1,1,1,18,3,0,1,0
180578,5,7,4,1,1,1,1,18,0,0,0,0
180583,6,17,4,1,1,1,1,18,0,0,0,0
180589,4,20,4,1,1,1,1,18,0,0,0,0
180590,6,6,4,1,1,1,1,18,0,0,0,0
180596,2,17,4,1,1,1,1,18,0,0,0,0
180597,3,6,2,1,10,1,1,18,0,0,0,0
180599,3,13,4,1,1,1,1,18,0,0,0,0
180604,4,16,2,1,1,1,1,18,0,0,0,0
180605,5,12,4,1,1,1,1,18,0,0,0,0
180607,4,21,4,1,1,1,1,18,0,0,0,0
180609,7,23,2,1,1,1,1,18,0,0,0,0
180611,6,15,2,1,1,1,1,18,0,0,0,0
180617,3,17,4,1,1,1,1,18,0,0,0,0
180618,2,7,4,1,1,1,1,18,0,0,0,0
180619,2,15,4,1,1,1,1,18,0,0,0,0
180620,5,6,4,1,10,1,1,18,0,0,0,0
180621,1,18,4,1,1,1,1,18,3,0,1,0
180622,7,6,4,1,2,1,1,18,4,0,1,0
180625,5,10,4,1,1,1,1,18,0,0,0,0
180628,1,15,4,1,10,1,1,18,3,0,1,0
180630,6,0,4,1,1,1,1,18,0,0,0,0
180632,2,21,6,1,2,1,1,18,0,0,0,0
180636,3,21,4,1,2,1,1,18,0,0,0,0
180638,7,17,4,1,1,1,1,18,0,0,0,0
180639,4,4,4,1,2,1,1,18,0,0,0,0
180645,2,15,2,1,1,1,1,18,0,0,0,0
180646,2,5,1,1,1,1,1,18,0,0,0,0
180648,2,0,2,1,1,1,1,18,3,1,1,1
180649,2,16,4,1,1,1,1,18,0,0,0,0
180651,6,23,6,1,1,1,1,18,0,0,0,0
180652,4,8,4,1,1,1,1,18,0,0,0,0
180656,1,17,4,1,1,1,1,18,0,0,0,0
180662,5,21,4,1,1,1,1,18,0,0,0,0
180664,5,20,4,1,1,1,1,18,0,0,0,0
180665,6,10,2,1,1,1,1,18,0,0,0,0
180666,2,18,4,1,1,1,1,18,0,0,0,0
180674,5,19,4,1,1,1,1,18,0,0,0,0
180675,2,14,2,1,1,1,1,18,0,0,0,0
180677,3,9,4,1,1,1,1,18,3,0,1,0
180678,1,19,4,1,1,1,1,18,0,0,0,0
180679,3,21,3,1,1,1,1,18,0,0,0,0
180680,1,21,4,1,1,1,1,18,0,0,0,0
180682,3,3,4,1,1,1,1,18,3,1,1,1
180687,1,18,2,1,1,1,1,18,0,0,0,0
180688,2,18,2,1,2,1,1,18,0,0,0,0
180689,3,18,4,1,1,1,1,18,0,0,0,0
180690,5,11,2,1,2,1,1,18,4,0,1,0
180691,3,22,4,1,1,1,1,18,0,0,0,0
180694,5,12,4,1,1,1,1,18,0,0,0,0
180695,5,7,4,1,10,1,1,18,3,0,1,0
180697,7,7,2,1,1,1,1,18,0,0,0,0
180698,7,14,4,1,4,1,1,18,0,0,0,0
180703,3,18,4,1,10,1,1,18,0,0,0,0
180704,3,9,5,1,5,1,1,18,3,0,1,0
180706,7,8,4,1,1,1,1,18,0,0,0,0
180709,6,14,4,1,2,1,1,18,2,0,1,0
180710,7,8,2,1,2,1,1,18,3,0,1,0
180713,5,12,4,1,1,1,1,18,0,0,0,0
180716,3,22,4,1,1,1,1,18,3,0,1,0
180717,5,8,6,1,1,1,1,18,0,0,0,0
180720,7,3,4,1,1,1,1,18,0,0,0,0
180726,3,22,4,1,1,1,1,18,3,0,1,0
180728,7,19,4,1,1,1,1,18,3,0,1,0
180729,4,17,4,1,10,1,1,18,0,1,0,1
180730,5,11,4,1,1,1,1,18,0,0,0,0
180733,7,15,4,1,10,1,1,18,0,0,0,0
180739,3,22,4,1,10,1,1,18,6,0,1,0
180740,3,5,4,1,1,1,1,18,0,0,0,0
180750,6,21,4,1,1,1,1,18,3,0,1,0
180751,5,3,4,1,1,1,1,18,0,0,0,0
180753,7,10,2,1,10,1,1,18,3,0,1,0
180754,3,5,2,1,2,1,1,18,0,0,0,0
180755,2,15,4,1,10,1,1,18,0,1,0,1
180758,4,17,4,1,2,1,1,18,4,0,1,0
180759,4,14,4,1,2,1,1,18,4,0,1,0
180760,5,20,4,1,10,1,1,18,0,0,0,0
180761,5,6,4,1,1,1,1,18,0,0,0,0
180762,6,1,2,1,1,1,1,18,0,0,0,0
180763,1,19,4,1,10,1,1,18,0,0,0,0
180765,2,12,4,1,3,1,1,18,4,0,1,0
180767,1,18,4,1,1,1,1,18,0,0,0,0
180770,4,14,6,1,10,1,1,18,0,1,0,1
180772,7,23,6,1,1,1,1,18,0,0,0,0
180773,4,22,4,1,1,1,1,18,3,0,1,0
180776,7,19,4,1,1,1,1,18,3,0,1,0
180777,3,17,1,1,1,1,1,18,0,0,0,0
180786,5,10,6,1,1,1,1,18,0,0,0,0
180787,4,13,4,1,1,1,1,18,0,0,0,0
180789,1,18,4,1,10,1,1,18,0,0,0,0
190001,5,1,4,1,1,1,1,19,3,0,1,0
